Date;FTSEMIB.MI;^AEX;^FCHI;^FTAS;^GDAXI;^GSPC;^IBEX;^N225;^OMX;^SSMI
2010-07-23;20604.099609;337.140015;3607.0500490000004;2743.570068;6166.339844;1102.660034;10388.200195;9430.959961;1057.77002;6201.25
2010-07-26;20820.0;337.820007;3636.179932;2762.540039;6194.209961;1115.01001;10506.700195;9503.660156;1059.439941;6199.459961
2010-07-27;21158.099609;338.079987;3666.399902;2768.030029;6207.310059;1113.839966;10645.0;9496.849609;1059.290039;6275.189941
2010-07-28;21082.099609;335.02999900000003;3670.360107;2744.3798829999996;6178.939941;1106.130005;10643.900391;9753.269531;1050.839966;6277.490234000001
2010-07-29;21097.0;332.130005;3651.9099119999996;2744.300049;6134.700195;1101.530029;10659.5;9696.019531;1049.02002;6220.649902
2010-07-30;21021.599609;330.640015;3643.139893;2715.360107;6147.970215;1101.599976;10499.799805;9537.299805;1047.26001;6200.779785
2010-08-02;21547.800781;339.660004;3752.030029;2784.189941;6292.129883;1125.859985;10835.400391;9570.30957;1074.609985;6321.640136999999
2010-08-03;21498.300781;339.0;3747.51001;2783.030029;6307.910156;1120.459961;10871.400391;9694.009766;1073.170044;6337.720215
2010-08-04;21466.400391;339.200012;3760.719971;2778.080078;6331.330078;1127.23999;10843.299805;9489.339844;1071.280029;6380.299805
2010-08-05;21303.0;336.570007;3764.1899409999996;2771.209961;6333.580078;1125.810059;10840.0;9653.919922;1074.400024;6374.890136999999
2010-08-06;21084.5;331.190002;3716.0500490000004;2753.669922;6259.629883;1121.640015;10651.099609;9642.120117;1065.219971;6321.359863000001
2010-08-09;21341.599609;335.890015;3777.3701170000004;2792.560059;6351.600098;1127.790039;10812.599609;9572.490234;1073.530029;6391.740234000001
2010-08-10;21259.900391;333.140015;3730.580078;2772.570068;6286.25;1121.060059;10718.5;9551.049805;1063.319946;6395.02002
2010-08-11;20579.199219;324.98999;3628.290039;2706.590088;6154.069824;1089.469971;10374.799805;9292.849609;1036.280029;6265.839844
2010-08-12;20539.400391;324.119995;3621.070068;2712.959961;6135.169922;1083.609985;10342.400391;9212.589844;1031.22998;6279.350098
2010-08-13;20473.199219;323.920013;3610.9099119999996;2716.959961;6110.410156;1079.25;10275.799805;9253.459961;1036.449951;6294.339844
2010-08-16;20409.099609;323.140015;3597.600098;2716.959961;6110.569824;1079.380005;10258.299805;9196.669922;1046.089966;6285.660156
2010-08-17;20668.599609;328.450012;3663.1298829999996;2754.77002;6206.399902;1092.540039;10369.5;9161.679688;1057.140015;6359.740234000001
2010-08-18;20536.800781;327.670013;3647.929932;2732.800049;6186.310059;1094.160034;10391.0;9240.540039;1057.199951;6362.879883
2010-08-19;20115.699219;322.369995;3572.399902;2690.810059;6075.129883;1075.630005;10238.0;9362.679688;1040.420044;6281.350098
2010-08-20;19870.5;318.019989;3526.1201170000004;2681.1201170000004;6005.160156;1071.689941;10094.299805;9179.379883;1020.6300050000001;6185.819824
2010-08-23;20010.300781;318.540009;3553.2299799999996;2700.949951;6010.910156;1067.359985;10221.200195;9116.69043;1021.7800289999999;6209.450195
2010-08-24;19694.900391;313.390015;3491.110107;2661.459961;5935.439941;1051.869995;10052.299805;8995.139648;1005.340027;6144.140136999999
2010-08-25;19465.400391;311.72000099999997;3450.1899409999996;2638.1201170000004;5899.5;1055.329956;9894.0;8845.389648;995.679993;6098.589844
2010-08-26;19735.5;314.22000099999997;3475.030029;2660.350098;5912.580078;1047.219971;10004.400391;8906.480469;1006.159973;6131.759765999999
2010-08-27;19817.5;317.040009;3507.4399409999996;2684.409912;5951.169922;1064.589966;10148.200195;8991.05957;1018.8900150000001;6183.140136999999
2010-08-30;19699.699219;315.549988;3487.01001;;5912.410156;1048.920044;10136.0;9149.259766;1008.5200199999999;6205.240234000001
2010-08-31;19734.599609;316.47000099999997;3490.790039;2696.719971;5925.220215;1049.329956;10187.0;8824.05957;1011.7000119999999;6180.890136999999
2010-09-01;20370.0;325.519989;3623.8400880000004;2767.469971;6083.899902;1080.290039;10544.799805;8927.019531;1049.26001;6332.430176
2010-09-02;20412.300781;326.570007;3631.429932;2772.909912;6083.850098;1090.099976;10537.599609;9062.839844;1043.089966;6333.649902
2010-09-03;20639.900391;329.350006;3672.1999509999996;2800.219971;6134.620117;1104.51001;10599.400391;9114.129883;1047.98999;6400.709961
2010-09-06;20660.900391;330.52999900000003;3684.7299799999996;2806.780029;6155.040039;;10622.700195;9301.320313;1052.530029;6418.25
2010-09-07;20395.400391;327.76001;3643.8100590000004;2790.719971;6117.890136999999;1091.839966;10479.099609;9226.0;1048.650024;6360.200195
2010-09-08;20580.300781;331.429993;3677.209961;2801.76001;6164.439941;1098.869995;10586.200195;9024.599609;1059.599976;6386.950195
2010-09-09;20858.5;334.589996;3722.149902;2833.780029;6221.52002;1104.180054;10712.900391;9098.389648;1067.050049;6425.259765999999
2010-09-10;20833.199219;334.959991;3725.820068;2840.25;6214.77002;1109.550049;10689.599609;9239.169922;1068.890015;6467.689941
2010-09-13;21001.599609;337.269989;3767.149902;2872.72998;6261.680176;1121.900024;10765.200195;9321.820313;1080.719971;6471.77002
2010-09-14;21003.900391;336.730011;3774.399902;2872.100098;6275.410156;1121.099976;10806.599609;9299.30957;1082.48999;6466.319824
2010-09-15;20872.800781;335.859985;3755.639893;2868.060059;6261.870117;1125.069946;10751.799805;;1080.219971;6434.009765999999
2010-09-16;20684.400391;334.670013;3736.3000490000004;2859.219971;6249.649902;1124.660034;10716.799805;9509.5;1078.189941;6424.160156
2010-09-17;20518.0;334.540009;3722.0200200000004;2844.709961;6209.759765999999;1125.589966;10588.599609;9626.089844;1081.97998;6389.02002
2010-09-20;20753.5;339.809998;3788.01001;2890.540039;6294.580078;1142.709961;10743.099609;;1092.48999;6461.97998
2010-09-21;20740.699219;338.940002;3784.399902;2879.320068;6275.97998;1139.780029;10762.5;9602.110352;1093.410034;6420.399902
2010-09-22;20365.300781;334.350006;3735.0500490000004;2865.02002;6208.330078;1134.280029;10555.200195;9566.320313;1085.109985;6344.879883
2010-09-23;20262.800781;332.820007;3710.610107;2862.449951;6184.709961;1124.829956;10501.5;;1074.069946;6303.200195
2010-09-24;20607.699219;337.850006;3782.4799799999996;2889.1201170000004;6298.299805;1148.670044;10727.599609;9471.669922;1095.589966;6360.77002
2010-09-27;20593.900391;337.170013;3766.1599119999996;2879.25;6278.890136999999;1142.160034;10613.0;9603.139648;1086.23999;6338.890136999999
2010-09-28;20541.599609;338.170013;3762.350098;2881.159912;6276.089844;1147.699951;10590.700195;9495.759766;1090.77002;6334.379883
2010-09-29;20372.400391;335.850006;3737.1201170000004;2877.550049;6246.919922;1144.72998;10486.799805;9559.379883;1085.089966;6311.569824
2010-09-30;20505.199219;334.390015;3715.179932;2867.580078;6229.02002;1141.199951;10514.5;9369.349609;1087.709961;6296.330078
2010-10-01;20391.300781;333.77999900000003;3692.0900880000004;2889.709961;6211.339844;1146.23999;10450.099609;9404.230469;1082.369995;6284.169922
2010-10-04;20091.0;330.399994;3649.8100590000004;2872.600098;6134.209961;1137.030029;10383.0;9381.05957;1068.73999;6248.799805
2010-10-05;20510.0;335.02999900000003;3731.929932;2912.179932;6215.830078;1160.75;10651.200195;9518.759766;1089.310059;6313.899902
2010-10-06;20568.300781;336.97000099999997;3764.9099119999996;2936.580078;6270.72998;1159.969971;10700.200195;9691.429688;1089.079956;6351.009765999999
2010-10-07;20691.900391;337.670013;3770.469971;2926.97998;6276.25;1158.060059;10740.299805;9684.80957;1085.780029;6375.580078
2010-10-08;20750.699219;336.52999900000003;3763.179932;2923.540039;6291.669922;1165.150024;10720.799805;9588.879883;1085.51001;6363.160156
2010-10-11;20837.699219;337.040009;3768.48999;2933.100098;6309.509765999999;1165.319946;10700.799805;;1092.339966;6386.180176
2010-10-12;20750.199219;335.089996;3748.860107;2926.600098;6304.569824;1169.77002;10648.200195;9388.639648;1089.890015;6375.259765999999
2010-10-13;21145.300781;341.72000099999997;3828.3400880000004;2969.570068;6434.52002;1178.099976;10866.099609;9403.509766;1104.079956;6455.129883
2010-10-14;21094.900391;341.329987;3819.169922;2960.3798829999996;6455.27002;1173.810059;10849.700195;9583.509766;1098.430054;6440.970215
2010-10-15;21062.199219;341.450012;3827.3701170000004;2948.030029;6492.299805;1176.189941;10868.200195;9500.25;1094.52002;6443.009765999999
2010-10-18;21258.599609;341.72000099999997;3834.5;2966.75;6516.629883;1184.709961;10897.700195;9498.490234;1097.300049;6470.259765999999
2010-10-19;21233.5;339.149994;3807.169922;2947.98999;6490.689941;1165.900024;10895.299805;9539.450195;1095.459961;6471.959961
2010-10-20;21425.800781;339.709991;3828.149902;2959.340088;6524.549805;1178.170044;10896.900391;9381.599609;1098.880005;6477.200195
2010-10-21;21616.400391;341.920013;3878.2700200000004;2974.360107;6611.009765999999;1180.26001;10892.299805;9376.480469;1116.630005;6512.189941
2010-10-22;21536.199219;341.070007;3868.540039;2967.0;6605.839844;1183.079956;10924.799805;9426.709961;1109.959961;6477.129883
2010-10-25;21435.0;342.52999900000003;3870.0;2974.580078;6639.209961;1185.619995;10870.299805;9401.160156;1110.380005;6513.629883
2010-10-26;21363.5;340.76001;3852.6599119999996;2953.8701170000004;6613.799805;1185.640015;10797.799805;9377.379883;1106.47998;6476.609863000001
2010-10-27;21250.800781;337.98999;3815.7700200000004;2922.340088;6568.0;1182.449951;10700.099609;9387.030273;1103.859985;6479.209961
2010-10-28;21509.599609;338.100006;3834.8400880000004;2937.409912;6595.279785;1183.780029;10753.5;9366.030273;1091.650024;6484.709961
2010-10-29;21450.599609;337.230011;3833.5;2936.149902;6601.370117;1183.26001;10812.900391;9202.450195;1089.319946;6472.22998
2010-11-01;21184.900391;339.350006;3841.110107;2945.6201170000004;6604.859863000001;1184.380005;10649.5;9154.719727;1091.689941;6504.720215
2010-11-02;21397.800781;342.019989;3865.719971;2975.199951;6654.310059;1193.569946;10762.099609;9159.980469;1096.589966;6541.5
2010-11-03;21180.800781;339.049988;3842.9399409999996;2969.409912;6617.799805;1197.959961;10569.5;;1089.469971;6512.990234000001
2010-11-04;21439.199219;345.149994;3916.780029;3024.719971;6734.689941;1221.060059;10602.799805;9358.780273;1109.369995;6593.399902
2010-11-05;21194.699219;346.899994;3916.7299799999996;3032.580078;6754.200195;1225.849976;10428.099609;9625.990234;1098.689941;6587.720215
2010-11-08;21229.0;346.690002;3913.6999509999996;3020.330078;6750.5;1223.25;10291.799805;9732.919922;1105.310059;6600.359863000001
2010-11-09;21578.5;347.73999;3945.709961;3033.47998;6787.810059;1213.400024;10409.799805;9694.490234;1113.420044;6581.879883
2010-11-10;21058.0;346.089996;3888.4499509999996;3003.449951;6719.839844;1218.709961;10235.400391;9830.519531;1106.339966;6539.819824
2010-11-11;20856.0;344.829987;3867.350098;2999.199951;6723.410156;1213.540039;10149.5;9861.459961;1103.119995;6516.990234000001
2010-11-12;20829.800781;343.200012;3831.1201170000004;2989.689941;6734.609863;1199.209961;10226.799805;9724.80957;1094.550049;6505.290039
2010-11-15;20993.300781;345.52999900000003;3864.23999;3002.110107;6790.169922;1197.75;10349.700195;9827.509766;1104.040039;6562.149902
2010-11-16;20563.099609;339.209991;3762.469971;2933.3701170000004;6663.240234000001;1178.339966;10095.400391;9797.099609;1083.920044;6476.529785
2010-11-17;20639.099609;341.5;3792.350098;2937.8798829999996;6700.069824;1178.589966;10189.299805;9811.660156;1086.530029;6494.990234000001
2010-11-18;20880.400391;346.269989;3867.969971;2976.389893;6832.109863;1196.689941;10325.299805;10013.629883;1106.319946;6613.370117
2010-11-19;20773.099609;344.579987;3860.1599119999996;2959.820068;6843.549805;1199.72998;10271.700195;10022.389648;1110.550049;6590.839844
2010-11-22;20372.199219;342.420013;3818.889893;2935.939941;6822.049805;1197.839966;9996.400391;10115.19043;1106.550049;6532.640136999999
2010-11-23;19951.0;334.820007;3724.419922;2885.310059;6705.0;1180.72998;9691.799805;;1088.810059;6393.790039
2010-11-24;19941.199219;337.200012;3747.610107;2922.72998;6823.799805;1198.349976;9742.599609;10030.110352;1100.0;6449.799805
2010-11-25;19945.900391;338.769989;3760.419922;2945.02002;6879.660156;;9721.799805;10079.759766;1111.160034;6502.140136999999
2010-11-26;19844.300781;336.26001;3728.649902;2930.780029;6848.97998;1189.400024;9547.200195;10039.55957;1110.109985;6483.560059
2010-11-29;19314.400391;329.670013;3636.959961;2874.780029;6697.970215;1187.76001;9324.700195;10125.990234;1104.349976;6397.5
2010-11-30;19105.699219;327.410004;3610.4399409999996;2861.610107;6688.490234000001;1180.550049;9267.200195;9937.040039;1107.050049;6312.430176
2010-12-01;19566.099609;335.799988;3669.290039;2919.429932;6866.629883;1206.069946;9678.400391;9988.049805;1134.27002;6409.700195
2010-12-02;20054.099609;341.450012;3747.040039;2984.399902;6957.609863;1221.530029;9947.599609;10168.519531;1145.51001;6483.439941
2010-12-03;20120.800781;342.190002;3750.5500490000004;2974.73999;6947.720215;1224.709961;10014.799805;10178.320313;1149.560059;6440.899902
2010-12-06;19930.300781;342.339996;3749.2299799999996;2988.600098;6954.379883;1223.119995;9889.900391;10167.230469;1144.439941;6412.220215
2010-12-07;20112.400391;346.209991;3810.5;3010.679932;7001.910156;1223.75;9924.700195;10141.099609;1148.97998;6462.529785
2010-12-08;20393.900391;346.72000099999997;3831.9799799999996;3001.780029;6975.870117;1228.280029;10078.400391;10232.330078;1145.630005;6508.129883
2010-12-09;20533.599609;349.380005;3858.0500490000004;3009.3798829999996;6964.160156;1233.0;10185.5;10285.879883;1133.52002;6537.629883
2010-12-10;20487.300781;350.209991;3857.350098;3012.399902;7006.169922;1240.400024;10121.900391;10211.950195;1139.160034;6519.140136999999
2010-12-13;20634.599609;351.299988;3892.4399409999996;3036.340088;7029.390137;1240.459961;10151.200195;10293.889648;1146.150024;6519.080078
2010-12-14;20708.599609;351.820007;3902.8701170000004;3051.76001;7027.399901999999;1241.589966;10162.700195;10316.769531;1155.839966;6545.839844
2010-12-15;20410.300781;350.790009;3880.1899409999996;3046.330078;7016.370117;1235.22998;10009.799805;10309.780273;1156.400024;6602.040039
2010-12-16;20366.599609;351.880005;3888.360107;3045.209961;7024.399901999999;1242.869995;10010.299805;10311.290039;1153.849976;6566.169922
2010-12-17;20069.199219;352.049988;3867.350098;3044.149902;6982.450195;1243.910034;9898.099609;10303.830078;1153.130005;6538.160156
2010-12-20;20373.699219;353.149994;3885.080078;3053.1298829999996;7018.600098000001;1247.079956;9996.099609;10216.410156;1154.189941;6521.25
2010-12-21;20736.599609;356.140015;3927.48999;3082.389893;7077.990234000001;1254.599976;10203.400391;10370.530273;1166.0;6558.169922
2010-12-22;20733.400391;356.170013;3919.709961;3098.290039;7067.919922;1258.839966;10183.5;10346.480469;1163.27002;6553.700195
2010-12-23;20774.199219;356.209991;3911.320068;3104.699951;7057.689941;1256.77002;10106.900391;;1160.550049;6599.430176
2010-12-24;;355.920013;;3107.709961;;;;10279.19043;;
2010-12-27;20513.5;355.570007;3862.1899409999996;;6970.72998;1257.540039;9899.0;10355.990234;1160.280029;6568.209961
2010-12-28;20448.5;356.690002;3858.719971;;6972.100098000001;1258.51001;9903.5;10292.629883;1159.800049;6569.060059
2010-12-29;20471.0;358.320007;3890.649902;3107.409912;6995.470215;1259.780029;9981.5;10344.540039;1165.109985;6566.649902
2010-12-30;20173.300781;356.359985;3850.76001;3094.409912;6914.189941;1257.880005;9859.099609;10228.919922;1155.569946;6436.040039
2010-12-31;;;;3062.850098;;1257.640015;;;;
2011-01-03;20436.300781;359.859985;3900.860107;;6989.740234000001;1271.869995;9888.299805;;1176.849976;6493.879883
2011-01-04;20547.0;358.859985;3916.030029;3119.0;6975.350098000001;1270.199951;9888.400391;10398.099609;1165.880005;6494.310059
2011-01-05;20551.599609;357.27999900000003;3904.610107;3133.050049;6939.819823999999;1276.560059;9801.400391;10380.769531;1151.800049;6519.25
2011-01-06;20637.400391;356.890015;3904.419922;3121.1298829999996;6981.390137;1273.849976;9702.700195;10529.759766;;6532.839844
2011-01-07;20542.099609;356.440002;3865.580078;3104.22998;6947.839844;1271.5;9560.700195;10541.040039;1159.449951;6497.640136999999
2011-01-10;20058.199219;354.209991;3802.030029;3088.449951;6857.060059;1269.75;9437.799805;;1152.609985;6446.319824
2011-01-11;20339.099609;358.299988;3861.919922;3120.179932;6941.569823999999;1274.47998;9582.099609;10510.679688;1174.359985;6534.839844
2011-01-12;21116.400391;362.410004;3945.070068;3137.5;7068.779785;1285.959961;10101.200195;10512.799805;1174.099976;6613.75
2011-01-13;21308.099609;360.790009;3974.830078;3125.840088;7075.109863;1283.76001;10370.799805;10589.759766;1174.430054;6562.470215
2011-01-14;21460.099609;361.320007;3983.280029;3115.3701170000004;7075.700195;1293.23999;10385.099609;10499.040039;1173.280029;6556.089844
2011-01-17;21344.099609;361.079987;3975.4099119999996;3108.290039;7078.060059;;10280.0;10502.860352;1169.530029;6578.169922
2011-01-18;21590.900391;363.730011;4012.679932;3142.6201170000004;7143.450195;1295.02002;10583.400391;10518.980469;1179.290039;6634.930176
2011-01-19;21712.099609;357.959991;3976.709961;3103.830078;7082.759765999999;1281.920044;10556.5;10557.099609;1155.640015;6559.660156
2011-01-20;21792.300781;356.140015;3964.8400880000004;3048.0;7024.27002;1280.26001;10636.900391;10437.30957;1136.420044;6513.5
2011-01-21;22093.800781;361.049988;4017.4499509999996;3061.469971;7062.419922;1283.349976;10829.099609;10274.519531;1150.839966;6567.310059
2011-01-24;22156.800781;360.98999;4033.209961;3083.8798829999996;7067.77002;1290.839966;10815.400391;10345.110352;1148.73999;6603.799805
2011-01-25;21940.099609;358.76001;4019.6201170000004;3069.72998;7059.009765999999;1291.180054;10664.400391;10464.419922;1152.689941;6580.330078
2011-01-26;22007.0;362.049988;4049.070068;3096.3798829999996;7127.350098000001;1296.630005;10670.700195;10401.900391;1173.849976;6592.990234000001
2011-01-27;22311.5;364.329987;4059.570068;3094.689941;7155.580078;1299.540039;10828.700195;10478.660156;1165.709961;6562.359863000001
2011-01-28;22025.099609;361.160004;4002.320068;3055.159912;7102.799805;1276.339966;10747.0;10360.339844;1151.800049;6528.129883
2011-01-31;22050.400391;360.75;4005.5;3044.27002;7077.47998;1286.119995;10806.0;10237.919922;1147.219971;6479.149902
2011-02-01;22525.599609;367.109985;4072.6201170000004;3090.97998;7184.27002;1307.589966;10967.900391;10274.5;1146.790039;6555.259765999999
2011-02-02;22653.599609;367.390015;4066.530029;3109.5;7183.669922;1304.030029;11010.200195;10457.360352;1130.420044;6553.669922
2011-02-03;22443.900391;364.890015;4036.5900880000004;3101.030029;7193.680176000001;1307.099976;10860.700195;10431.360352;1138.719971;6544.910156
2011-02-04;22618.099609;365.51001;4047.209961;3110.389893;7216.209961;1310.869995;10854.700195;10543.519531;1139.310059;6584.399902
2011-02-07;22793.0;369.850006;4090.8000490000004;3139.560059;7283.620117;1319.050049;10922.599609;10592.040039;1140.5;6611.140136999999
2011-02-08;22734.199219;371.109985;4108.27002;3158.1298829999996;7323.240234000001;1324.569946;10965.099609;10635.980469;1132.829956;6638.660156
2011-02-09;22683.5;369.179993;4090.73999;3139.429932;7320.899901999999;1320.880005;10935.599609;10617.830078;1134.829956;6631.640136999999
2011-02-10;22596.800781;370.609985;4095.139893;3122.310059;7340.279785;1321.869995;10791.900391;10605.650391;1127.0;6612.060059
2011-02-11;22695.199219;369.649994;4101.310059;3143.889893;7371.200195;1329.150024;10803.599609;;1139.969971;6665.220215
2011-02-14;22637.300781;370.170013;4096.620117;3144.080078;7396.629883;1332.319946;10774.700195;10725.540039;1134.050049;6666.060059
2011-02-15;22823.800781;370.51001;4110.339844;3131.040039;7400.040039;1328.01001;10826.200195;10746.669922;1125.849976;6690.899902
2011-02-16;23167.599609;371.48999;4151.259765999999;3154.22998;7414.299805;1336.319946;11047.799805;10808.290039;1128.0;6711.649901999999
2011-02-17;23178.400391;372.98999;4152.310059;3155.969971;7405.509765999999;1340.430054;11113.0;10836.639648;1110.689941;6706.470215
2011-02-18;23059.0;374.190002;4157.140136999999;3154.100098;7426.810059;1343.01001;11068.099609;10842.799805;1117.22998;6717.25
2011-02-21;22230.199219;370.920013;4097.410156;3120.399902;7321.810059;;10810.5;10857.530273;1113.97998;6683.870117
2011-02-22;21994.0;368.829987;4050.2700200000004;3109.389893;7318.350098000001;1315.439941;10701.900391;10664.700195;1112.349976;6622.490234000001
2011-02-23;21929.800781;365.23999;4013.1201170000004;3072.27002;7194.600098000001;1307.400024;10633.400391;10579.099609;1098.069946;6622.77002
2011-02-24;21948.699219;363.730011;4009.639893;3066.320068;7130.5;1306.099976;10647.599609;10452.709961;1102.300049;6515.970215
2011-02-25;22349.699219;366.769989;4070.3798829999996;3109.27002;7185.169922;1319.880005;10822.700195;10526.759766;1116.790039;6537.200195
2011-02-28;22466.599609;369.130005;4110.350098;3106.580078;7272.319823999999;1327.219971;10850.799805;10624.089844;1128.660034;6610.439941
2011-03-01;22227.199219;367.950012;4067.149902;3079.659912;7223.299805;1306.329956;10761.900391;10754.030273;1119.160034;6619.359863000001
2011-03-02;22238.800781;364.859985;4034.320068;3069.040039;7181.120117;1308.439941;10643.799805;10492.379883;1103.609985;6592.069824
2011-03-03;22154.199219;367.600006;4060.76001;3112.719971;7225.959961;1330.969971;10566.900391;10586.019531;1110.800049;6599.209961
2011-03-04;22138.400391;367.950012;4020.209961;3109.26001;7178.899901999999;1321.150024;10498.700195;10693.660156;1112.380005;6530.540039
2011-03-07;22145.800781;366.079987;3990.4099119999996;3102.820068;7161.930176000001;1310.130005;10495.700195;10505.019531;1117.97998;6495.52002
2011-03-08;22353.400391;366.380005;4015.9099119999996;3103.1298829999996;7164.75;1321.819946;10568.700195;10525.19043;1122.890015;6511.209961
2011-03-09;22441.199219;366.25;3993.8100590000004;3086.02002;7131.799805;1320.02002;10559.5;10589.5;1126.579956;6446.600098
2011-03-10;22084.5;362.140015;3963.98999;3037.389893;7063.089844;1295.109985;10435.599609;10434.379883;1118.98999;6404.620117
2011-03-11;21863.0;359.070007;3928.679932;3026.23999;6981.490234000001;1304.280029;10398.400391;10254.429688;1102.219971;6353.759765999999
2011-03-14;21804.300781;356.320007;3878.040039;2999.959961;6866.629883;1296.390015;10415.900391;9620.490234;1091.560059;6274.470215
2011-03-15;21365.400391;348.089996;3780.850098;2956.290039;6647.660156;1281.869995;10329.700195;8605.150391;1064.599976;6101.009765999999
2011-03-16;20836.800781;343.200012;3696.5600590000004;2909.52002;6513.839844;1256.880005;10092.599609;9093.719727;1055.449951;6021.549805
2011-03-17;21140.599609;349.26001;3786.209961;2959.899902;6656.879883;1273.719971;10325.599609;8962.669922;1075.329956;6073.419922
2011-03-18;21197.099609;350.410004;3810.219971;2973.639893;6664.399902;1279.209961;10328.400391;9206.75;1091.369995;6098.049805
2011-03-21;21471.0;356.700012;3904.4499509999996;3009.72998;6816.120117;1298.380005;10574.400391;;1106.920044;6224.319824
2011-03-22;21556.800781;356.380005;3892.709961;2997.219971;6780.970215;1293.77002;10576.099609;9608.320313;1105.939941;6223.810059
2011-03-23;21559.599609;359.73999;3913.7299799999996;3012.73999;6804.450195;1297.540039;10638.0;9449.469727;1113.27002;6240.779785
2011-03-24;22023.900391;363.390015;3968.8400880000004;3055.77002;6933.580078;1309.660034;10755.599609;9435.009766;1127.079956;6319.22998
2011-03-25;22010.300781;364.649994;3972.3798829999996;3065.830078;6946.359863;1313.800049;10710.400391;9536.129883;1127.099976;6352.859863000001
2011-03-28;22009.900391;364.570007;3976.9499509999996;3068.219971;6938.629883;1310.189941;10751.0;9478.530273;1132.27002;6359.02002
2011-03-29;21780.800781;365.910004;3987.8000490000004;3080.080078;6934.439941;1319.439941;10735.0;9459.080078;1130.709961;6355.060059
2011-03-30;22001.199219;367.869995;4024.4399409999996;3088.860107;7057.149901999999;1328.26001;10732.299805;9708.790039;1138.060059;6398.419922
2011-03-31;21727.400391;365.619995;3989.179932;3067.72998;7041.310059;1325.829956;10576.5;9755.099609;1134.869995;6357.549805
2011-04-01;21967.800781;369.450012;4054.76001;3116.830078;7179.810059;1332.410034;10729.900391;9708.389648;1145.599976;6439.910156
2011-04-04;22007.800781;369.01001;4042.919922;3122.149902;7175.330078;1332.869995;10756.099609;9718.889648;1151.27002;6414.600098
2011-04-05;22059.0;368.959991;4041.73999;3116.6298829999996;7175.310059;1332.630005;10678.599609;9615.549805;1149.130005;6430.299805
2011-04-06;22326.5;369.640015;4048.1599119999996;3133.6298829999996;7215.109863;1335.540039;10845.099609;9584.370117;1156.52002;6443.060059
2011-04-07;22244.0;367.390015;4028.3000490000004;3114.51001;7178.779785;1333.51001;10849.099609;9590.929688;1145.560059;6465.569824
2011-04-08;22389.199219;366.940002;4061.9099119999996;3138.22998;7217.02002;1328.170044;10913.200195;9768.080078;1151.369995;6457.930176
2011-04-11;22365.900391;366.47000099999997;4038.6999509999996;3136.110107;7204.859863;1324.459961;10878.299805;9719.700195;1148.689941;6440.109863000001
2011-04-12;22018.599609;360.769989;3976.600098;3091.219971;7102.910156;1314.160034;10784.5;9555.259766;1131.719971;6351.600098
2011-04-13;22097.0;362.76001;4006.2299799999996;3114.1201170000004;7177.970215;1314.410034;10786.0;9641.179688;1137.869995;6364.299805
2011-04-14;21833.699219;359.480011;3970.389893;3093.330078;7146.560059;1314.52002;10622.700195;9653.919922;1129.880005;6357.029785
2011-04-15;21821.300781;359.0;3974.4799799999996;3110.300049;7178.290039;1319.680054;10558.599609;9591.519531;1123.810059;6400.259765999999
2011-04-18;21184.699219;352.679993;3881.23999;3047.600098;7026.850098000001;1305.140015;10344.900391;9556.650391;1106.790039;6244.950195
2011-04-19;21249.900391;353.170013;3908.580078;3062.290039;7039.310059;1312.619995;10376.5;9441.030273;1116.839966;6326.649902
2011-04-20;21502.400391;359.869995;4004.6201170000004;3124.340088;7249.189941;1330.359985;10535.400391;9606.820313;1140.579956;6444.810059
2011-04-21;21810.699219;359.01001;4021.8798829999996;3124.350098;7295.490234000001;1337.380005;10584.099609;9685.769531;1141.130005;6457.160156
2011-04-22;;;;;;;;9682.209961;;
2011-04-25;;;;;;1335.25;;9671.959961;;
2011-04-26;21932.800781;359.549988;4045.290039;3148.959961;7356.509765999999;1347.23999;10650.599609;9558.69043;1153.459961;6476.589844
2011-04-27;22238.199219;359.709991;4067.719971;3149.530029;7404.950195;1355.660034;10740.900391;9691.839844;1154.469971;6472.419922
2011-04-28;22380.199219;359.48999;4104.899902;3155.030029;7475.220215;1360.47998;10867.799805;9849.740234;1161.459961;6516.209961
2011-04-29;22418.0;359.940002;4106.919922;;7514.459961;1363.609985;10878.900391;;1162.839966;6539.700195
2011-05-02;22397.699219;361.559998;4108.77002;;7527.640137;1361.219971;10877.299805;10004.200195;1163.459961;6544.669922
2011-05-03;22315.699219;360.420013;4096.839844;3160.850098;7500.700195;1356.619995;10825.599609;;1153.869995;6510.609863000001
2011-05-04;21915.300781;355.910004;4043.1298829999996;3113.25;7373.930176000001;1347.319946;10712.599609;;1148.640015;6470.350098
2011-05-05;21741.0;354.820007;4004.8701170000004;3082.419922;7376.959961;1335.099976;10627.299805;;1148.829956;6450.029785
2011-05-06;21953.800781;359.119995;4058.01001;3109.6298829999996;7492.25;1340.199951;10610.5;9859.200195;1157.829956;6526.509765999999
2011-05-09;21666.400391;355.929993;4007.26001;3094.139893;7410.52002;1346.290039;10396.299805;9794.379883;1157.130005;6476.890136999999
2011-05-10;21984.300781;361.049988;4052.51001;3133.72998;7501.52002;1357.160034;10474.400391;9818.759766;1167.530029;6526.160156
2011-05-11;22031.199219;360.549988;4058.080078;3113.199951;7495.049805;1342.079956;10531.5;9864.259766;1173.790039;6562.819824
